id,title,category,tags,scene,pub_time,modify_time,expire_time,status,weight,ext_fields,event_count,event_value_sum,event_value_mean,event_active_days,event_unique_scene_count,event_unique_user_count,event_first_time,event_last_time,event_recency_seconds,event_count_1d,event_count_7d,event_count_30d,event_click_count,event_expose_count,event_buy_count,event_collect_count,event_stay_count,event_click_rate
item_4439,title_4439,category_55,tags_67,scene_0,1667335385,1667522874,1667243365,1,1,{},14.0,14.0,1.0,5.0,3.0,14.0,1667098017.0,1667531357.0,105674.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_4440,title_4440,category_24,tags_55,scene_2,1667429730,1667180975,1667576347,1,1,{},11.0,11.0,1.0,6.0,3.0,11.0,1667064506.0,1667520772.0,116259.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_4441,title_4441,category_79,tags_65,scene_1,1667615991,1667441930,1667523698,1,1,{},12.0,12.0,1.0,6.0,3.0,12.0,1667139789.0,1667623081.0,13950.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_4442,title_4442,category_66,tags_20,scene_1,1667611258,1667188329,1667361003,1,10,{},11.0,11.0,1.0,7.0,3.0,11.0,1667048074.0,1667564703.0,72328.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_4443,title_4443,category_42,tags_0,scene_2,1667256378,1667245827,1667464345,1,1,{},7.0,7.0,1.0,4.0,3.0,7.0,1667052130.0,1667428308.0,208723.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_4444,title_4444,category_20,tags_24,scene_2,1667202329,1667421657,1667333336,1,1,{},19.0,19.0,1.0,8.0,3.0,19.0,1667056547.0,1667609143.0,27888.0,3.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,1.0
item_4445,title_4445,category_47,tags_1,scene_1,1667385693,1667345350,1667258294,1,10,{},10.0,10.0,1.0,5.0,3.0,10.0,1667084820.0,1667627656.0,9375.0,4.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4446,title_4446,category_12,tags_94,scene_2,1667392559,1667545356,1667597913,1,10,{},7.0,7.0,1.0,6.0,3.0,7.0,1667067687.0,1667624006.0,13025.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_4447,title_4447,category_93,tags_36,scene_1,1667232634,1667335384,1667347199,1,10,{},8.0,8.0,1.0,4.0,3.0,8.0,1667119383.0,1667545975.0,91056.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_4448,title_4448,category_14,tags_81,scene_2,1667037110,1667214114,1667133626,1,10,{},6.0,6.0,1.0,4.0,3.0,6.0,1667054462.0,1667625565.0,11466.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_4449,title_4449,category_59,tags_45,scene_1,1667613615,1667551355,1667044771,1,5,{},9.0,9.0,1.0,6.0,2.0,9.0,1667085768.0,1667550342.0,86689.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4450,title_4450,category_19,tags_13,scene_2,1667410208,1667344533,1667308178,1,1,{},15.0,15.0,1.0,7.0,3.0,15.0,1667106116.0,1667623418.0,13613.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_4451,title_4451,category_60,tags_24,scene_1,1667208425,1667303628,1667456978,1,1,{},7.0,7.0,1.0,5.0,3.0,7.0,1667090540.0,1667633374.0,3657.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_4452,title_4452,category_35,tags_15,scene_2,1667102870,1667602924,1667408484,1,1,{},14.0,14.0,1.0,7.0,3.0,14.0,1667051220.0,1667535931.0,101100.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_4453,title_4453,category_75,tags_36,scene_0,1667303897,1667469743,1667115157,1,10,{},5.0,5.0,1.0,4.0,3.0,5.0,1667105757.0,1667456165.0,180866.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_4454,title_4454,category_53,tags_13,scene_2,1667460771,1667089037,1667229840,1,10,{},8.0,8.0,1.0,5.0,3.0,8.0,1667115473.0,1667595942.0,41089.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_4455,title_4455,category_21,tags_41,scene_1,1667499092,1667560165,1667079886,1,10,{},14.0,14.0,1.0,6.0,3.0,14.0,1667158492.0,1667595884.0,41147.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_4456,title_4456,category_60,tags_10,scene_2,1667535284,1667390680,1667424469,1,5,{},9.0,9.0,1.0,5.0,2.0,9.0,1667143107.0,1667569362.0,67669.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4457,title_4457,category_69,tags_46,scene_0,1667104737,1667591149,1667438483,1,1,{},11.0,11.0,1.0,6.0,3.0,11.0,1667099136.0,1667599427.0,37604.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_4458,title_4458,category_65,tags_40,scene_2,1667463083,1667457948,1667349919,1,10,{},12.0,12.0,1.0,6.0,3.0,12.0,1667103652.0,1667584649.0,52382.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_4459,title_4459,category_34,tags_13,scene_0,1667064159,1667598383,1667112296,1,5,{},12.0,12.0,1.0,6.0,3.0,12.0,1667153533.0,1667631016.0,6015.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_4460,title_4460,category_23,tags_4,scene_1,1667611194,1667509584,1667512871,1,10,{},5.0,5.0,1.0,4.0,2.0,5.0,1667153287.0,1667561212.0,75819.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_4461,title_4461,category_41,tags_41,scene_1,1667093309,1667355898,1667075076,1,5,{},13.0,13.0,1.0,6.0,3.0,13.0,1667097002.0,1667577291.0,59740.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_4462,title_4462,category_59,tags_43,scene_0,1667529966,1667513076,1667298259,1,1,{},10.0,10.0,1.0,6.0,3.0,10.0,1667065633.0,1667571031.0,66000.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4463,title_4463,category_81,tags_16,scene_0,1667097676,1667192200,1667121323,1,10,{},8.0,8.0,1.0,5.0,3.0,8.0,1667051883.0,1667517347.0,119684.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_4464,title_4464,category_5,tags_81,scene_2,1667595818,1667282744,1667168247,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667057477.0,1667614387.0,22644.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4465,title_4465,category_4,tags_74,scene_0,1667560567,1667587672,1667303490,1,10,{},13.0,13.0,1.0,7.0,3.0,13.0,1667036535.0,1667577592.0,59439.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_4466,title_4466,category_56,tags_20,scene_1,1667320610,1667443221,1667051173,1,5,{},15.0,15.0,1.0,6.0,3.0,15.0,1667065978.0,1667570080.0,66951.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_4467,title_4467,category_61,tags_49,scene_2,1667337580,1667239918,1667280933,1,10,{},9.0,9.0,1.0,6.0,3.0,9.0,1667164927.0,1667634507.0,2524.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4468,title_4468,category_47,tags_14,scene_2,1667543160,1667549929,1667377673,1,1,{},9.0,9.0,1.0,5.0,3.0,8.0,1667047991.0,1667619065.0,17966.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4469,title_4469,category_27,tags_56,scene_2,1667583883,1667358649,1667358516,1,5,{},15.0,15.0,1.0,6.0,3.0,15.0,1667039858.0,1667616593.0,20438.0,4.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_4470,title_4470,category_1,tags_17,scene_1,1667348505,1667056040,1667266928,1,1,{},9.0,9.0,1.0,5.0,3.0,9.0,1667096973.0,1667599384.0,37647.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4471,title_4471,category_36,tags_24,scene_2,1667187052,1667145572,1667621227,1,10,{},10.0,10.0,1.0,7.0,3.0,10.0,1667110706.0,1667632595.0,4436.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4472,title_4472,category_98,tags_50,scene_2,1667627912,1667122623,1667129032,1,10,{},7.0,7.0,1.0,5.0,3.0,7.0,1667065881.0,1667572824.0,64207.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_4473,title_4473,category_42,tags_29,scene_1,1667329267,1667338954,1667169034,1,5,{},13.0,13.0,1.0,6.0,3.0,13.0,1667056762.0,1667600992.0,36039.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_4474,title_4474,category_84,tags_20,scene_0,1667057997,1667134405,1667337382,1,1,{},16.0,16.0,1.0,7.0,3.0,16.0,1667052610.0,1667615125.0,21906.0,3.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_4475,title_4475,category_95,tags_40,scene_2,1667048780,1667215502,1667113658,1,1,{},11.0,11.0,1.0,6.0,3.0,11.0,1667044567.0,1667597921.0,39110.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_4476,title_4476,category_28,tags_36,scene_0,1667568309,1667103479,1667599620,1,5,{},6.0,6.0,1.0,4.0,3.0,6.0,1667107539.0,1667571298.0,65733.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_4477,title_4477,category_8,tags_100,scene_0,1667356741,1667259891,1667483076,1,5,{},9.0,9.0,1.0,4.0,3.0,9.0,1667176417.0,1667611435.0,25596.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4478,title_4478,category_22,tags_26,scene_1,1667412448,1667507072,1667235379,1,1,{},11.0,11.0,1.0,4.0,3.0,11.0,1667158926.0,1667589952.0,47079.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_4479,title_4479,category_64,tags_9,scene_1,1667163397,1667619909,1667077978,1,5,{},10.0,10.0,1.0,4.0,3.0,10.0,1667045351.0,1667545716.0,91315.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4480,title_4480,category_63,tags_18,scene_1,1667103313,1667615983,1667536258,1,1,{},13.0,13.0,1.0,6.0,3.0,13.0,1667048240.0,1667586650.0,50381.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_4481,title_4481,category_90,tags_33,scene_1,1667345776,1667231030,1667351507,1,1,{},12.0,12.0,1.0,6.0,3.0,12.0,1667092834.0,1667620528.0,16503.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_4482,title_4482,category_58,tags_2,scene_0,1667405672,1667337239,1667551769,1,1,{},10.0,10.0,1.0,7.0,3.0,10.0,1667044869.0,1667611351.0,25680.0,3.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4483,title_4483,category_57,tags_44,scene_0,1667572784,1667421851,1667431033,1,5,{},11.0,11.0,1.0,7.0,3.0,11.0,1667160928.0,1667615519.0,21512.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_4484,title_4484,category_42,tags_79,scene_2,1667363786,1667268337,1667360890,1,10,{},5.0,5.0,1.0,4.0,3.0,5.0,1667092030.0,1667495752.0,141279.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_4485,title_4485,category_67,tags_67,scene_0,1667627462,1667424298,1667283550,1,1,{},15.0,15.0,1.0,8.0,3.0,15.0,1667047430.0,1667611890.0,25141.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_4486,title_4486,category_33,tags_40,scene_1,1667518466,1667082126,1667584118,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667055007.0,1667542242.0,94789.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4487,title_4487,category_95,tags_92,scene_1,1667137123,1667201642,1667273610,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667066846.0,1667615042.0,21989.0,3.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4488,title_4488,category_13,tags_10,scene_2,1667318240,1667528741,1667253503,1,10,{},11.0,11.0,1.0,6.0,3.0,11.0,1667176082.0,1667610499.0,26532.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_4489,title_4489,category_97,tags_56,scene_2,1667343645,1667489427,1667497374,1,10,{},15.0,15.0,1.0,6.0,3.0,15.0,1667121878.0,1667632898.0,4133.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_4490,title_4490,category_72,tags_89,scene_1,1667076111,1667376334,1667106028,1,10,{},9.0,9.0,1.0,5.0,3.0,9.0,1667061209.0,1667553117.0,83914.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4491,title_4491,category_66,tags_18,scene_2,1667579167,1667346617,1667277507,1,10,{},10.0,10.0,1.0,5.0,3.0,10.0,1667060632.0,1667584202.0,52829.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4492,title_4492,category_6,tags_32,scene_1,1667139939,1667317668,1667048255,1,10,{},9.0,9.0,1.0,7.0,3.0,9.0,1667037382.0,1667614889.0,22142.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4493,title_4493,category_80,tags_11,scene_1,1667488903,1667533703,1667110453,1,10,{},5.0,5.0,1.0,3.0,3.0,5.0,1667204620.0,1667445613.0,191418.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_4494,title_4494,category_97,tags_13,scene_1,1667297240,1667105973,1667611618,1,5,{},10.0,10.0,1.0,7.0,3.0,10.0,1667073525.0,1667591842.0,45189.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4495,title_4495,category_63,tags_84,scene_2,1667632929,1667498782,1667198271,1,10,{},12.0,12.0,1.0,5.0,3.0,12.0,1667054909.0,1667516744.0,120287.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_4496,title_4496,category_33,tags_3,scene_2,1667104986,1667232928,1667472368,1,5,{},10.0,10.0,1.0,6.0,3.0,10.0,1667131400.0,1667604735.0,32296.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4497,title_4497,category_39,tags_94,scene_0,1667315608,1667279918,1667307463,1,5,{},5.0,5.0,1.0,3.0,3.0,5.0,1667093742.0,1667437789.0,199242.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_4498,title_4498,category_95,tags_34,scene_1,1667474744,1667462563,1667182344,1,5,{},5.0,5.0,1.0,4.0,3.0,5.0,1667063229.0,1667572417.0,64614.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_4499,title_4499,category_57,tags_68,scene_1,1667544016,1667095818,1667061636,1,1,{},11.0,11.0,1.0,5.0,3.0,11.0,1667050909.0,1667569827.0,67204.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_4500,title_4500,category_71,tags_95,scene_2,1667124472,1667302563,1667422213,1,10,{},6.0,6.0,1.0,5.0,2.0,6.0,1667205169.0,1667622787.0,14244.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_4501,title_4501,category_44,tags_81,scene_2,1667061493,1667209391,1667416983,1,10,{},9.0,9.0,1.0,6.0,3.0,9.0,1667162764.0,1667634005.0,3026.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4502,title_4502,category_1,tags_76,scene_1,1667556835,1667418229,1667136450,1,5,{},11.0,11.0,1.0,6.0,2.0,11.0,1667044619.0,1667545773.0,91258.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_4503,title_4503,category_75,tags_42,scene_1,1667355432,1667430877,1667561465,1,1,{},16.0,16.0,1.0,7.0,3.0,16.0,1667043103.0,1667629273.0,7758.0,5.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_4504,title_4504,category_56,tags_63,scene_1,1667349441,1667558274,1667090256,1,5,{},12.0,12.0,1.0,5.0,3.0,12.0,1667061333.0,1667453418.0,183613.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_4505,title_4505,category_55,tags_13,scene_1,1667454715,1667434329,1667331958,1,1,{},14.0,14.0,1.0,7.0,3.0,14.0,1667079018.0,1667635581.0,1450.0,5.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_4506,title_4506,category_89,tags_79,scene_1,1667141495,1667403742,1667161953,1,5,{},12.0,12.0,1.0,4.0,3.0,12.0,1667198533.0,1667575510.0,61521.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_4507,title_4507,category_85,tags_22,scene_0,1667163337,1667410833,1667503903,1,5,{},8.0,8.0,1.0,4.0,3.0,8.0,1667047405.0,1667505532.0,131499.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_4508,title_4508,category_74,tags_80,scene_2,1667542414,1667175647,1667523892,1,5,{},15.0,15.0,1.0,6.0,3.0,15.0,1667092408.0,1667633586.0,3445.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_4509,title_4509,category_77,tags_2,scene_2,1667131826,1667122024,1667520757,1,5,{},8.0,8.0,1.0,4.0,3.0,8.0,1667068732.0,1667580668.0,56363.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_4510,title_4510,category_14,tags_74,scene_0,1667305050,1667226674,1667038432,1,5,{},12.0,12.0,1.0,6.0,3.0,12.0,1667038311.0,1667629092.0,7939.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_4511,title_4511,category_97,tags_36,scene_1,1667273103,1667152283,1667560343,1,10,{},6.0,6.0,1.0,4.0,3.0,6.0,1667050324.0,1667486594.0,150437.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_4512,title_4512,category_38,tags_63,scene_0,1667353247,1667132449,1667433302,1,10,{},5.0,5.0,1.0,3.0,3.0,5.0,1667407364.0,1667611456.0,25575.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_4513,title_4513,category_62,tags_28,scene_2,1667439409,1667439101,1667270229,1,1,{},11.0,11.0,1.0,5.0,3.0,11.0,1667129980.0,1667586300.0,50731.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_4514,title_4514,category_53,tags_86,scene_0,1667081351,1667493839,1667599969,1,10,{},15.0,15.0,1.0,8.0,3.0,15.0,1667051170.0,1667626524.0,10507.0,3.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_4515,title_4515,category_7,tags_69,scene_2,1667493764,1667360705,1667357524,1,5,{},8.0,8.0,1.0,6.0,3.0,8.0,1667080783.0,1667509997.0,127034.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_4516,title_4516,category_33,tags_9,scene_1,1667234345,1667453129,1667149589,1,1,{},10.0,10.0,1.0,5.0,3.0,10.0,1667117431.0,1667528977.0,108054.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4517,title_4517,category_51,tags_91,scene_2,1667316133,1667351034,1667041326,1,5,{},14.0,14.0,1.0,6.0,3.0,14.0,1667034805.0,1667586807.0,50224.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_4518,title_4518,category_83,tags_92,scene_0,1667274726,1667040587,1667277452,1,5,{},14.0,14.0,1.0,7.0,3.0,14.0,1667045739.0,1667606940.0,30091.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_4519,title_4519,category_18,tags_6,scene_1,1667344680,1667563730,1667346304,1,10,{},13.0,13.0,1.0,5.0,3.0,13.0,1667078801.0,1667569602.0,67429.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_4520,title_4520,category_67,tags_21,scene_0,1667058434,1667624972,1667339279,1,5,{},7.0,7.0,1.0,5.0,3.0,7.0,1667036698.0,1667439777.0,197254.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_4521,title_4521,category_75,tags_42,scene_1,1667562733,1667626339,1667124814,1,1,{},7.0,7.0,1.0,5.0,2.0,7.0,1667035390.0,1667515172.0,121859.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_4522,title_4522,category_52,tags_1,scene_1,1667219475,1667188879,1667513980,1,10,{},7.0,7.0,1.0,6.0,3.0,7.0,1667045798.0,1667599239.0,37792.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_4523,title_4523,category_78,tags_29,scene_0,1667392733,1667270886,1667059492,1,5,{},8.0,8.0,1.0,6.0,3.0,8.0,1667040919.0,1667573222.0,63809.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_4524,title_4524,category_11,tags_83,scene_1,1667599613,1667286145,1667489809,1,1,{},10.0,10.0,1.0,7.0,2.0,10.0,1667116925.0,1667621855.0,15176.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4525,title_4525,category_74,tags_0,scene_2,1667426171,1667252483,1667414771,1,5,{},11.0,11.0,1.0,5.0,3.0,11.0,1667044329.0,1667598306.0,38725.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_4526,title_4526,category_51,tags_91,scene_0,1667631872,1667538175,1667412183,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667147057.0,1667622885.0,14146.0,3.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4527,title_4527,category_7,tags_32,scene_0,1667057612,1667592916,1667427757,1,10,{},8.0,8.0,1.0,6.0,3.0,8.0,1667112674.0,1667617853.0,19178.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_4528,title_4528,category_72,tags_49,scene_2,1667357277,1667605841,1667457525,1,5,{},4.0,4.0,1.0,2.0,3.0,4.0,1667385828.0,1667464796.0,172235.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
item_4529,title_4529,category_18,tags_32,scene_1,1667535977,1667132314,1667037350,1,5,{},7.0,7.0,1.0,7.0,2.0,7.0,1667107487.0,1667627990.0,9041.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_4530,title_4530,category_52,tags_58,scene_2,1667209883,1667228391,1667407254,1,5,{},6.0,6.0,1.0,6.0,2.0,6.0,1667063068.0,1667536632.0,100399.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_4531,title_4531,category_41,tags_59,scene_1,1667564052,1667560860,1667493477,1,10,{},9.0,9.0,1.0,6.0,3.0,9.0,1667063839.0,1667530125.0,106906.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4532,title_4532,category_94,tags_30,scene_1,1667539758,1667444841,1667419571,1,1,{},10.0,10.0,1.0,5.0,3.0,10.0,1667038135.0,1667539521.0,97510.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4533,title_4533,category_18,tags_83,scene_1,1667434693,1667036999,1667428771,1,5,{},11.0,11.0,1.0,7.0,3.0,11.0,1667062597.0,1667624063.0,12968.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_4534,title_4534,category_60,tags_77,scene_2,1667558915,1667285740,1667627799,1,10,{},8.0,8.0,1.0,5.0,3.0,8.0,1667072151.0,1667631105.0,5926.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_4535,title_4535,category_11,tags_78,scene_0,1667165354,1667054852,1667438270,1,1,{},8.0,8.0,1.0,5.0,3.0,8.0,1667055542.0,1667472745.0,164286.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_4536,title_4536,category_81,tags_72,scene_1,1667459651,1667496212,1667199132,1,10,{},13.0,13.0,1.0,6.0,3.0,13.0,1667048549.0,1667442405.0,194626.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_4537,title_4537,category_20,tags_12,scene_1,1667245918,1667437223,1667386002,1,10,{},6.0,6.0,1.0,5.0,3.0,6.0,1667201372.0,1667590704.0,46327.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_4538,title_4538,category_75,tags_25,scene_1,1667132011,1667360517,1667225000,1,10,{},9.0,9.0,1.0,5.0,3.0,9.0,1667116851.0,1667575709.0,61322.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4539,title_4539,category_53,tags_32,scene_2,1667140148,1667085148,1667216696,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667048990.0,1667532866.0,104165.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_4540,title_4540,category_21,tags_40,scene_2,1667161470,1667282568,1667273814,1,1,{},5.0,5.0,1.0,4.0,3.0,5.0,1667214860.0,1667476391.0,160640.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_4541,title_4541,category_87,tags_11,scene_2,1667504401,1667039733,1667305887,1,5,{},6.0,6.0,1.0,5.0,3.0,6.0,1667123961.0,1667631164.0,5867.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_4542,title_4542,category_33,tags_13,scene_0,1667183674,1667182688,1667540275,1,10,{},19.0,19.0,1.0,7.0,3.0,19.0,1667058358.0,1667631129.0,5902.0,4.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,1.0
item_4543,title_4543,category_38,tags_84,scene_0,1667415301,1667305778,1667458540,1,10,{},18.0,18.0,1.0,8.0,3.0,18.0,1667033980.0,1667623080.0,13951.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0
item_4544,title_4544,category_29,tags_17,scene_2,1667325696,1667618597,1667606959,1,5,{},7.0,7.0,1.0,5.0,3.0,7.0,1667039023.0,1667609111.0,27920.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_4545,title_4545,category_20,tags_70,scene_1,1667409552,1667403403,1667202680,1,5,{},9.0,9.0,1.0,7.0,3.0,9.0,1667066690.0,1667621781.0,15250.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4546,title_4546,category_20,tags_24,scene_1,1667255005,1667179711,1667528889,1,10,{},9.0,9.0,1.0,6.0,3.0,9.0,1667071097.0,1667499403.0,137628.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_4547,title_4547,category_63,tags_87,scene_2,1667396686,1667285659,1667613452,1,5,{},7.0,7.0,1.0,5.0,3.0,7.0,1667134651.0,1667496255.0,140776.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_4548,title_4548,category_51,tags_87,scene_0,1667193822,1667611939,1667235600,1,1,{},11.0,11.0,1.0,7.0,3.0,11.0,1667058006.0,1667563853.0,73178.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_4549,title_4549,category_41,tags_18,scene_0,1667255828,1667420426,1667359199,1,1,{},5.0,5.0,1.0,5.0,3.0,5.0,1667108927.0,1667610914.0,26117.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
